"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Random.ID","A1_1","A2_1","A2_2","A2_3","A2_4","A2_5","A3_1","A3_2","A4_1","A5_1","A5_2","A5_3","A5_4","A5_5","A5_6","A5_7","A5_8","A5_9","A5_10","A5_11","A5_12","A5_13","A5_14","A5_15","A5_16","A5_17","A5_18","A5_19","A5_20","A5_21","A5_22","A5_23","A5_24","A5_25","A6_1","A6_2","A6_3","A6_4","A6_5","A6_6","A7_1","A7_2","A7_3","A7_4","A7_5","A7_6","A7_7","A7_8","A7_9","A7_10","A7_11","A7_12","A7_13","A7_14","A7_15","A7_16","A7_17","A7_18","A7_19","A7_20","A7_21","A7_22","A7_23","A7_24","A7_25","A7_26","A7_27","A8_1","A8_2","A8_3","A8_4","A8_5","A8_6","A8_7","A8_8","A9_1","A9_2","A9_3","A9_4","A9_5","A9_6","A9_7","A9_8","A9_9","A9_10","A9_11","A9_12","A9_13","A9_14","A9_15","A9_16","A9_17","A9_18","A9_19","A9_20","A9_21","A9_22","A9_23","A9_24","A9_25","A10_1","A10_2","A10_3","A11_1","A11_2","A12_3","A13_1","A13_2","A14_1","A14_2","A14_3","A14_4","A14_5","A15_1","A15_2","A16_1","A16_2","A17_1","A18_1","A19_1","A19_2","A19_3","A19_4","A20_1","A20_2","A20_3","A20_4","A20_5","A20_6","A21_1","A22_1","A22_2","A23_1","A24_1","A25_1","A25_2","A25_3","A26_1","A27_1","A27_2","A28_1","A28_2","A28_3","A28_4","A28_5","A28_6","A28_7","A28_8","A28_9","A28_10","A29_1","A29_2","A29_3"
"2021-06-24 15:15:11","2021-06-24 15:32:20","0","","100","1028","1","2021-06-24 15:32:21","R_1LGWtKspvmFpaCb","","","","","","","anonymous","EN","2205","1","18","55","15","20","1","40","16","7","5","5","5","3","5","1","5","1","1","1","1","5","5","5","5","5","5","5","4","5","5","1","1","1","3","3","3","4","4","4","3","2","1","1","1","1","2","1","1","2","2","2","1","1","1","2","2","4","1","1","5","5","3","2","1","5","2","5","5","1","3","5","1","5","5","1","1","1","1","1","1","1","1","1","1","1","1","5","5","1","1","5","5","1","5","1","5","1","1","1","5","3","1","5","65","35","15","10","25","55","20","20","1","4","5","95","30","70","3","80","60","20","90","10","70","70","10","20","5","30","60","60","20","10","400","1","20","","30","1200","600","31","1","2","42000","31","Los Angeles","1","2","1","2","1","6","2"
"2021-06-24 15:18:28","2021-06-24 15:32:51","0","","100","862","1","2021-06-24 15:32:51","R_3CQ8NqM5oB6yc1O","","","","","","","anonymous","EN","6869","1","50","86","52","59","66","57","42","76","2","1","2","3","1","2","3","1","2","2","2","1","4","2","1","2","1","3","2","1","2","3","1","2","1","2","3","2","1","2","3","2","1","3","2","4","2","1","2","1","2","3","1","2","3","2","1","4","2","2","1","3","2","1","2","1","3","2","2","1","2","3","1","2","1","3","2","1","2","1","1","2","1","3","2","2","1","5","2","1","2","3","2","1","2","1","1","2","3","2","1","2","1","5","72","57","50","79","44","69","41","46","52","61","68","47","60","53","1","51","58","71","60","52","52","27","34","40","26","32","60","64","45","68","100","1","3","","58","500","300","48","1","1","600000","48","Oakland","4","1","2","1","1","6","2"
"2021-06-24 15:22:39","2021-06-24 15:33:03","0","","100","624","1","2021-06-24 15:33:04","R_2sdRoiocTxubUkG","","","","","","","anonymous","EN","4520","1","11","54","18","28","3","20","19","15","3","2","3","4","3","2","3","1","2","1","2","4","5","4","3","3","5","5","4","5","3","3","2","2","3","3","2","4","4","4","2","2","1","3","3","4","2","1","1","3","3","3","2","3","2","1","2","4","1","1","4","4","3","2","2","1","3","5","5","2","3","5","1","4","5","1","1","3","3","2","3","3","3","1","2","1","2","5","2","1","2","5","3","1","5","2","5","2","2","2","3","3","2","4","70","30","18","20","40","40","30","20","5","5","20","80","40","60","0.9","60","60","20","70","75","70","80","20","50","75","85","20","35","35","15","6000","1","25","","30","4000","10000","36","1","1","90000","10","Alameda","1","2","3","3","1","6","2"
"2021-06-24 15:25:27","2021-06-24 15:33:17","0","","100","469","1","2021-06-24 15:33:17","R_TaXWbaF7MeJYavn","","","","","","","anonymous","EN","1281","1","89","91","98","91","75","95","84","91","2","1","2","1","1","1","2","1","2","1","2","1","2","1","2","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","1","2","2","2","1","2","1","2","4","1","2","1","2","2","1","2","1","2","1","2","1","2","1","3","1","2","1","2","1","2","1","2","1","2","1","2","1","2","5","2","1","2","1","1","2","2","1","2","1","2","1","2","2","1","4","98","78","89","95","82","80","93","78","90","85","89","80","94","80","7","88","91","70","96","77","91","72","93","74","83","92","75","57","88","96","5000","1","3","","93","4000","5","33","1","3","40000","5","USA","1","1","2","7","1","6","2"
"2021-06-24 15:20:42","2021-06-24 15:33:34","0","","100","771","1","2021-06-24 15:33:34","R_XYaO0SWYnCjpgUV","","","","","","","anonymous","EN","1301","1","15","37","24","11","28","12","9","20","","","","","","","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","38","38","26","24","19","33","17","15","15","30","21","33","27","35","0.5","23","18","21","35","27","17","26","33","27","17","35","25","24","16","14","100","2","","3","16","2500","5000","30","1","1","78000","30","Bell gardens","2","2","3","2","1","3","2"
"2021-06-24 15:24:43","2021-06-24 15:34:01","0","","100","557","1","2021-06-24 15:34:01","R_s59iLjjxXY1IfYZ","","","","","","","anonymous","EN","5565","1","67","15","78","29","24","47","35","58","2","1","2","1","2","2","1","1","2","1","2","3","3","2","1","2","1","1","3","3","2","3","3","4","3","2","1","1","2","2","1","2","3","","3","4","4","2","1","2","2","1","2","2","2","3","3","4","2","1","2","1","2","2","3","3","3","2","2","1","3","3","4","","3","2","2","1","2","3","2","2","2","1","2","3","2","5","2","1","2","3","2","2","2","1","2","3","3","2","1","2","1","3","79","","55","85","4","10","79","23","39","15","21","41","65","19","1000","54","23","12","60","50","40","28","31","14","34","30","40","38","32","31","2000","1","3","","24","1000","1000","35","1","3","50000","8","USA","2","2","2","6","1","5","2"
"2021-06-24 15:27:46","2021-06-24 15:34:47","0","","100","421","1","2021-06-24 15:34:48","R_RFtARSjzO0HGIyB","","","","","","","anonymous","EN","3827","1","86","86","72","89","73","85","86","85","2","3","2","2","3","2","2","1","3","2","2","3","2","2","2","2","3","2","2","3","1","2","3","2","3","3","2","2","3","2","2","2","3","2","2","2","2","3","2","1","2","2","3","2","2","2","2","4","2","2","3","2","2","3","2","2","2","3","1","2","3","2","2","3","2","2","2","2","2","1","1","1","1","1","1","1","5","1","2","3","2","2","2","3","3","2","2","2","3","2","3","1","1","5","79","","79","83","91","81","89","82","90","84","86","82","89","83","0.50","83","86","79","86","79","86","79","85","81","87","82","84","74","83","88","4","2","","4","84","4","4","35","1","1","8000","35","usa","2","1","1","1","","5","2"
"2021-06-24 15:25:30","2021-06-24 15:36:03","0","","100","632","1","2021-06-24 15:36:03","R_31AE4cIx2EEr8Vg","","","","","","","anonymous","EN","5502","1","10","51","13","34","1","15","15","10","4","4","4","3","4","2","4","1","2","1","2","2","5","2","5","4","5","5","4","5","5","1","1","1","5","4","4","4","4","4","3","1","1","2","2","2","1","1","1","1","2","2","1","1","1","2","2","4","1","2","4","2","1","2","2","4","2","1","5","1","5","5","1","5","5","1","1","1","1","2","1","1","1","1","1","1","1","5","4","5","1","5","4","1","5","1","5","2","2","1","4","2","1","5","60","40","10","10","20","50","20","25","1","1","20","80","50","50","1","40","40","5","50","10","60","30","25","25","15","50","60","20","20","15","3000","1","10","","20","600","5000","39","1","1","35000","39","Madera","3","2","1","2","1","6","2"
"2021-06-24 15:26:10","2021-06-24 15:36:09","0","","100","599","1","2021-06-24 15:36:10","R_2iCB5BaW5F4j3nb","","","","","","","anonymous","EN","8213","1","5","59","17","31","3","17","8","35","3","2","2","3","3","2","2","1","2","2","3","3","3","3","3","3","3","3","3","2","3","3","2","2","2","2","3","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","4","2","2","3","2","2","2","2","2","2","2","4","2","4","4","2","4","4","2","2","2","2","2","2","1","2","2","2","2","2","5","2","2","2","3","3","2","3","2","3","2","2","3","3","3","2","4","58","42","26","6","17","22","34","28","26","2","12","88","32","68","0.8","58","34","39","27","34","45","52","39","32","49","43","75","67","23","28","100","1","4","","9","1000","2500","60","2","1","","60","Santa Clara","3","2","1","2","1","6","2"
"2021-06-24 15:23:48","2021-06-24 15:36:13","0","","100","745","1","2021-06-24 15:36:13","R_snwHDPGFeNgqSPL","","","","","","","anonymous","EN","4176","1","30","30","15","20","5","15","10","15","3","3","3","3","3","2","2","1","2","2","4","1","3","2","2","2","3","3","3","3","2","1","1","1","3","4","4","4","4","4","4","1","1","2","2","3","2","2","1","1","2","2","1","1","1","2","2","4","1","2","3","4","2","2","1","3","3","3","5","1","5","5","1","5","5","1","1","1","1","1","1","1","2","1","1","1","1","5","3","1","1","5","5","1","5","1","5","3","2","2","4","4","2","4","55","45","25","25","35","15","30","15","3","10","45","55","10","90","1","65","55","30","20","20","45","100","40","35","60","90","75","50","55","15","5000","1","35","","60","1000","8000","37","2","5","213000","37","Los Angeles","2","2","1","1","1","6","2"
"2021-06-24 15:23:50","2021-06-24 15:36:17","0","","100","746","1","2021-06-24 15:36:18","R_e9RvOVRiKKIGXT3","","","","","","","anonymous","EN","4591","1","15","55","15","45","5","50","40","25","5","4","4","1","5","4","4","1","1","1","1","5","5","5","5","5","5","5","4","5","3","2","1","1","2","2","2","3","2","3","1","2","2","3","2","3","1","1","1","2","2","2","2","2","2","1","1","5","2","1","4","4","1","1","2","3","2","5","5","1","4","4","2","4","4","1","1","2","1","2","1","3","2","2","3","1","2","5","4","4","2","5","4","1","5","2","5","1","1","1","4","4","2","4","65","35","45","35","40","35","50","10","1","1","15","85","20","80","0.8","35","70","15","80","20","65","90","20","20","85","95","75","85","75","60","2500","2","","0","20","2000","8000","33","1","1","74000","12","Los Angeles","1","1","3","3","1","6","2"
"2021-06-24 15:26:50","2021-06-24 15:36:24","0","","100","573","1","2021-06-24 15:36:24","R_2Eofr6lK8xfnm8l","","","","","","","anonymous","EN","1022","1","4","64","12","19","13","19","13","13","1","1","2","3","2","1","2","1","3","3","3","1","2","2","2","2","2","2","2","2","1","1","1","1","4","4","4","4","4","4","4","1","3","4","4","4","4","4","4","5","4","4","4","4","4","3","4","4","3","3","1","1","3","4","4","2","4","2","1","5","1","3","3","3","3","3","3","2","2","2","2","3","2","1","2","2","2","5","1","2","1","1","1","2","3","2","2","3","4","5","4","2","3","3","68","32","17","15","27","11","50","37","5","3","3","96","9","90","3","61","42","30","54","41","86","67","87","96","12","9","33","32","21","15","55","3","","","32","650","800","40","1","1","50000","40","kern","2","2","2","6","1","6","2"
"2021-06-24 15:24:09","2021-06-24 15:36:33","0","","100","743","1","2021-06-24 15:36:33","R_3HvQl2GNW2KUHu8","","","","","","","anonymous","EN","6057","1","30","60","40","32","10","20","15","12","4","1","3","2","2","2","2","1","1","1","1","4","5","4","3","2","2","4","3","2","2","1","1","1","2","2","3","4","4","4","3","1","1","2","1","3","4","1","1","2","1","2","2","1","1","2","1","4","1","1","4","3","","4","2","1","2","3","5","1","2","5","1","5","5","1","1","1","1","1","2","1","2","1","1","2","1","5","2","1","2","3","5","1","5","1","5","2","1","1","5","4","3","4","81","20","15","20","40","39","52","31","12","4","13","97","27","74","2","60","35","19","71","40","81","91","29","41","96","72","87","39","29","20","10000","1","20","","61","1200","2000","31","1","2","55000","31","Los Angeles","1","2","1","2","1","6","2"
"2021-06-24 15:20:11","2021-06-24 15:36:44","0","","100","993","1","2021-06-24 15:36:44","R_1o15oNoaXOz02Us","","","","","","","anonymous","EN","6912","1","10","69","10","20","2","31","4","9","1","2","5","3","5","3","4","1","1","1","5","2","5","5","5","4","4","2","2","3","1","1","1","1","1","3","3","4","4","4","3","2","2","1","1","2","2","4","2","2","2","3","3","4","4","2","2","4","4","2","4","1","2","2","4","4","5","4","2","2","2","2","2","2","4","2","4","4","4","4","4","4","5","5","2","5","2","5","5","5","5","5","5","5","2","5","5","5","5","5","5","2","5","1","40","60","70","27","73","7","40","30","10","3","7","93","10","90","2","19","20","30","30","20","20","50","5","5","10","30","42","11","35","9","1","1","10","","50","400","800","23","1","1","13000","21","Los Angeles","2","2","4","6","1","6","2"
"2021-06-24 15:18:54","2021-06-24 15:37:16","0","","100","1101","1","2021-06-24 15:37:16","R_eF3zGFzT12ciPAZ","","","","","","","anonymous","EN","5671","1","5","37","24","24","11","20","10","15","4","2","4","4","1","2","2","1","1","1","2","3","3","3","3","1","2","4","4","4","4","2","1","1","2","3","3","3","3","3","3","2","2","1","2","2","2","4","5","5","5","5","5","4","2","2","2","4","5","2","2","4","3","4","4","2","4","4","1","2","4","5","1","4","5","1","4","1","2","2","2","1","2","5","1","1","1","5","1","2","2","1","1","4","5","4","2","2","2","2","2","2","2","4","80","20","5","7","8","33","33","31","5","4","20","80","30","70","1","51","30","5","24","15","30","35","22","24","26","31","20","13","11","19","100","1","2","","35","1000","3000","46","4","8","70000","46","los angeles","2","2","1","4","1","6","2"
"2021-06-24 15:26:54","2021-06-24 15:37:21","0","","100","627","1","2021-06-24 15:37:22","R_V3j1RkpU6O0g1vH","","","","","","","anonymous","EN","5385","1","15","70","10","20","3","10","5","15","4","1","2","2","1","1","3","1","2","1","3","3","4","3","2","2","3","5","2","3","2","1","1","1","3","4","4","4","4","4","4","1","1","3","3","3","5","5","5","5","5","5","5","2","1","3","3","4","3","5","5","5","1","5","1","1","5","3","4","3","3","3","1","5","3","1","1","1","1","1","3","3","2","3","1","1","1","5","1","1","1","5","5","1","5","2","5","1","1","5","5","4","1","5","80","20","5","10","10","65","20","15","5","3","20","80","30","70","2","70","75","40","40","60","50","80","5","15","15","80","25","20","20","25","5000","1","10","","30","1000","2000","39","1","1","25000","39","San Diego","1","2","1","2","1","6","2"
"2021-06-24 15:22:19","2021-06-24 15:37:23","0","","100","904","1","2021-06-24 15:37:23","R_2EnkahRPmXCOOQ8","","","","","","","anonymous","EN","8881","1","76","90","29","32","18","27","15","52","1","2","1","3","2","2","3","1","3","3","2","1","3","3","2","1","2","2","1","3","1","5","1","3","2","1","4","1","4","3","2","5","4","4","4","3","4","3","4","5","1","2","4","2","3","3","5","4","1","3","2","3","4","4","3","5","4","2","5","4","3","4","4","3","5","4","1","3","3","4","3","3","3","3","2","3","3","5","3","4","3","2","4","3","4","3","2","3","4","2","3","1","1","5","47","38","69","65","51","67","24","36","30","45","20","49","33","50","2","34","18","28","30","37","34","20","30","14","28","44","21","12","35","40","1000","1","3","","26","10000","600","65","1","1","48000","65","usa","2","2","2","1","1","5","1"
"2021-06-24 15:25:15","2021-06-24 15:37:28","0","","100","732","1","2021-06-24 15:37:28","R_2ZKZJKPSSEoIOsb","","","","","","","anonymous","EN","8423","1","45","35","21","17","6","47","35","43","4","3","5","2","3","2","2","1","1","1","1","3","5","3","3","4","5","5","5","5","3","2","1","1","2","3","3","2","2","4","3","4","3","1","1","2","1","1","1","1","1","1","1","1","1","2","1","4","1","3","5","4","1","1","2","3","2","1","5","1","4","5","1","5","5","1","1","1","1","1","1","1","1","1","1","1","1","5","1","1","1","5","5","1","5","1","5","1","1","3","1","4","1","5","55","45","62","29","42","43","35","15","3","4","65","35","21","79","0.75","18","76","18","56","46","24","84","53","64","70","80","58","40","28","43","10000","1","20","","77","1000","2300","22","2","5","78000","20","San Diego County","1","2","1","2","1","6","2"
"2021-06-24 15:23:32","2021-06-24 15:37:40","0","","100","847","1","2021-06-24 15:37:41","R_3PKL8Y5V5S3SwIU","","","","","","","anonymous","EN","3620","1","5","40","30","20","5","5","5","4","3","2","3","3","4","3","4","1","2","2","2","2","4","4","5","5","5","5","5","3","2","1","2","1","3","4","4","4","4","1","4","1","2","2","2","4","3","1","3","4","2","2","2","3","2","2","2","4","3","1","4","2","3","3","2","2","5","5","3","4","4","5","1","5","5","1","1","2","1","3","2","3","2","2","2","1","2","5","2","2","2","4","5","2","4","2","4","1","2","4","2","1","4","3","70","30","5","10","20","25","25","30","15","5","25","75","40","60","0.5","15","60","10","70","10","75","60","10","20","20","20","20","6","5","5","1","1","6","","20","1000","1500","26","2","1","49000","26","San Bernardino","2","2","3","8","1","6","2"
"2021-06-24 15:16:17","2021-06-24 15:37:46","0","","100","1288","1","2021-06-24 15:37:46","R_ehAhRzOe27lrDIl","","","","","","","anonymous","EN","9463","1","8","54","9","15","6","4","3","6","3","1","5","1","3","5","3","1","1","1","2","5","4","5","5","5","5","5","5","5","5","3","2","3","3","4","4","4","4","4","3","3","1","1","1","2","3","1","1","1","2","2","2","1","3","3","3","4","2","3","5","5","1","4","4","3","3","5","5","1","5","5","1","5","5","1","1","1","2","1","1","3","2","1","2","1","1","5","5","1","1","5","5","1","5","1","5","1","3","2","3","3","1","5","70","30","8","14","40","39","27","27","20","9","6","94","33","67","1","50","66","33","33","33","34","24","13","9","19","23","19","22","16","18","200","1","50","","25","400","2000","35","1","1","22000","35","Los Angeles","3","2","1","2","1","6","2"
"2021-06-24 15:23:09","2021-06-24 15:38:21","0","","100","912","1","2021-06-24 15:38:22","R_1dtOMc7XFBoFQBK","","","","","","","anonymous","EN","5063","1","5","52","18","23","2","10","8","5","3","2","2","4","2","1","1","1","2","2","4","2","3","3","3","2","4","2","2","3","2","2","1","1","4","4","3","4","4","3","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","4","2","2","2","1","2","2","2","2","2","2","4","2","3","4","2","4","4","2","4","4","4","5","3","4","1","2","1","1","1","5","2","1","2","3","3","2","4","3","4","3","3","3","3","2","2","3","70","30","16","9","11","60","15","15","5","5","4","91","50","50","0.33","55","76","30","27","28","34","94","24","29","61","77","60","34","34","26","5000","1","2.5","","20","600","3000","40","1","1","110000","40","Sacramento","2","2","3","6","1","5","2"
"2021-06-24 15:31:52","2021-06-24 15:38:49","0","","100","416","1","2021-06-24 15:38:49","R_8DiMbDXmJSiSWvn","","","","","","","anonymous","EN","2157","1","58","50","20","5","20","22","40","65","1","1","2","1","1","1","2","1","4","1","1","2","1","1","2","2","1","1","2","2","2","3","1","1","1","1","2","2","2","1","1","5","5","4","4","5","1","1","1","2","5","5","4","4","5","5","4","4","2","1","2","2","4","1","1","1","2","2","1","1","1","5","5","4","1","5","1","4","5","1","1","1","1","4","1","1","1","5","1","1","1","3","2","1","3","2","3","2","1","1","1","3","2","4","66","13","75","26","39","44","17","21","","16","35","20","40","58","3","27","71","91","84","85","68","21","15","31","47","20","61","47","26","5","40","2","","5","33","450","4500","28","1","1","65000","28","San Francisco","2","2","1","1","1","6","2"
"2021-06-24 15:21:42","2021-06-24 15:39:02","0","","100","1040","1","2021-06-24 15:39:03","R_2U3H5jqL1xiqp8F","","","","","","","anonymous","EN","3873","1","5","48","18","26","7","7","7","5","5","5","5","1","5","5","5","1","1","1","1","5","5","5","5","5","5","5","5","5","5","5","1","1","2","1","2","4","2","3","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","4","1","1","5","5","1","1","1","3","2","3","5","1","5","5","1","5","5","1","1","1","1","1","1","1","1","1","1","1","1","5","3","2","1","4","5","1","5","1","5","1","1","1","3","4","1","5","60","38","10","20","16","45","30","23","8","6","35","65","35","65","2","66","70","23","39","29","60","50","25","30","37","65","81","40","40","40","5000","1","20","","45","3000","10000","63","2","1","55000","63","Santa Clara","1","2","1","3","1","6","2"
